DATA;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;endereco_cruzamento;numero_cruzamento;referencia_cruzamento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2019-04-08;13:12:00;SEM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;4575;;LADO OPOSTO AO HOSP. PORTUGUES;AV GOVERNADOR AGAMENON MAGALHAES;4575;LADO OPOSTO AO HOSP. PORTUGUES;PAISSANDU;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO SEM VITIMA;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2019-04-08;13:55:00;SEM VÍTIMA;FINALIZADA;ÁGUA FRIA;EST VELHA DE AGUA FRIA;;;PRÓXIMO A ROTATORIA;EST VELHA DE AGUA FRIA;;PRÓXIMO A ROTATORIA;ÁGUA FRIA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO DE DOIS AUTOS SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Dê a preferência;;Dupla;Faixa contínua;Canteiro central;
2019-04-08;14:41:00;SEM VÍTIMA;FINALIZADA;PINA;AV ANTONIO DE GOES;72;;LADO OPOSTO A POLICIA RODOVIÁRIA FEDERAL;AV ANTONIO DE GOES;72;LADO OPOSTO A POLICIA RODOVIÁRIA FEDERAL;PINA;;CIDADE;COLISÃO TRASEIRA;COLISÃO SEM VITIMA;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Única;Canteiro central;;
2019-04-08;15:04:00;SEM VÍTIMA;FINALIZADA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;3010;;E/F ESCOLA SONHO REAL;AV ENGENHEIRO ABDIAS DE CARVALHO;3010;E/F ESCOLA SONHO REAL;PRADO;;;COLISÃO TRASEIRA;COLISAO ENTRE DOIS AUTO E AUMA MOTO S/V;2;1;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;;;Dupla;Faixa seccionada;;
2019-04-08;15:12:00;COM VÍTIMA;FINALIZADA;IBURA;RUA RIO TAPADO;;RUA RIBEIRAO DO PINHAL;PROX AO ARMAZEM DA RIO XINGU NO SEMAFORO 351;RUA RIO TAPADO;;PROX AO ARMAZEM DA RIO XINGU NO SEMAFORO 351;IBURA;;;ABALROAMENTO TRANSVERSAL;COLISAO ENTRE DOIS AUTOS S/V;1;1;;;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;Dupla;Não existe;;
2019-04-08;15:24:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;LADO OPOSTO AO RESTAURANTE SABOR REGIONAL;AV GOVERNADOR AGAMENON MAGALHAES;;LADO OPOSTO AO RESTAURANTE SABOR REGIONAL;SANTO AMARO;465;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2019-04-08;16:24:00;COM VÍTIMA;CANCELADA;CASA FORTE;AV DEZESSETE DE AGOSTO;;;EM FRENTE A PRAÇA DE CASA FORTE;AV DEZESSETE DE AGOSTO;;EM FRENTE A PRAÇA DE CASA FORTE;CASA FORTE;;;COLISÃO;COLISÃO COM VÍTIMA;;2;;;;;;;;1;;;;;;;;;;;;;;
2019-04-08;16:35:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;;AV GOVERNADOR AGAMENON MAGALHAES;;;SANTO AMARO;378;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE DOIS AUTOS S/V;1;;;;;1;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Dupla;Canteiro central;;
2019-04-08;17:01:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA JOSE OSORIO;;;EM FRENTE AO MERCADINHO RM EXPRESS;RUA JOSE OSORIO;;EM FRENTE AO MERCADINHO RM EXPRESS;MADALENA;;SUBURBIO;COLISÃO TRASEIRA;VARIOS VEICULOS ENVOLVIDOS NUMA COLISÃO;4;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;Única;Faixa seccionada;;
2019-04-08;18:11:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA JAMAICA;;RUA CACHOEIRA;E/F UNIFBV;RUA JAMAICA;;E/F UNIFBV;IMBIRIBEIRA;;CIDADE;ABALROAMENTO TRANSVERSAL;AUTO E MOTO COM VITIMAS;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;R-6a;;Única;Faixa seccionada;;
2019-04-08;18:39:00;SEM VÍTIMA;FINALIZADA;TOTÓ;RUA ANANIAS CATANHO;175;;;RUA ANANIAS CATANHO;175;;TOTÓ;;;CHOQUE VEÍCULO PARADO;ONIBUS BORBOREMA X MOTO OBS: ONIBUS PASSA POR CIMA DA MOTO;;1;;;;1;;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2019-04-08;18:40:00;COM VÍTIMA;FINALIZADA;TORRE;RUA REAL DA TORRE;;RUA PROFESSOR TRAJANO DE MENDONCA;E/F AO ATACADO DOS PRRESENTE DA TORRE;RUA REAL DA TORRE;;E/F AO ATACADO DOS PRRESENTE DA TORRE;TORRE;;CIDADE;ABALROAMENTO LONGITUDINAL;AUTO E MOTO;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
2019-04-08;18:53:00;SEM VÍTIMA;FINALIZADA;ÁGUA FRIA;AV BEBERIBE;2054;;E/F MERCADO DE AGUA FRIA;AV BEBERIBE;2054;E/F MERCADO DE AGUA FRIA;ÁGUA FRIA;;CIDADE;ABALROAMENTO LONGITUDINAL;AUTO E ONIBUS SEM VITIMAS;1;;;;;1;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Faixa contínua;;
2019-04-08;19:17:00;SEM VÍTIMA;FINALIZADA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;;;E/ F POSTO DE GASOLINA BR;AV ENGENHEIRO ABDIAS DE CARVALHO;;E/ F POSTO DE GASOLINA BR;PRADO;;CIDADE;COLISÃO TRASEIRA;DOIS AUTO E UMA MOTO SEM VITIMAS;2;1;;;;;;;;0;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2019-04-08;19:29:00;SEM VÍTIMA;FINALIZADA;IPUTINGA;RUA MAURICIO DE NASSAU;;RUA ENGENHEIRO MOACYR PARAHYBA;AUTO FILME EQUIPADORA;RUA MAURICIO DE NASSAU;;AUTO FILME EQUIPADORA;IPUTINGA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;DOIS AUTO SEM VITIMAS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;Dupla;Faixa seccionada;;
2019-04-08;20:22:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;RUA VINTE E UM DE ABRIL;2815;;PROX AO TERMINAL DE SAN MARTIN ( GIRADOURO DA PRC);RUA VINTE E UM DE ABRIL;2815;PROX AO TERMINAL DE SAN MARTIN ( GIRADOURO DA PRC);SAN MARTIN;;CIDADE;ABALROAMENTO LONGITUDINAL;CLASSIC X ONIBUS METROPOLITANA;1;;;;;1;;;;0;;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;Dupla;Faixa seccionada;;
2019-04-08;21:21:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA COSTA GOMES;217;;;RUA COSTA GOMES;217;;MADALENA;;SUBURBIO;CHOQUE VEÍCULO PARADO;DOIS AUTOS OBS:: SUSPEITA DE EMBRIAGUEZ;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
2019-04-08;21:35:00;SEM VÍTIMA;FINALIZADA;PARNAMIRIM;AV PARNAMIRIM;295;;ENF AO SERPRO;AV PARNAMIRIM;295;ENF AO SERPRO;PARNAMIRIM;;CIDADE;ABALROAMENTO LONGITUDINAL;ONIBUS GLOBO X FIESTA OBS: VT 02 DA CTTU ESTA NO LOCAL;2;;;;;;;;;0;;Longo da via;Bom;;Perfeito estado;Seca;Perfeito estado;;;;Única;;;
2019-04-08;22:19:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA IMPERIAL;87;RUA MACEIO;;RUA IMPERIAL;87;;AFOGADOS;;SUBURBIO;ABALROAMENTO TRANSVERSAL;DOIS AUTO SEM VITIMAS;2;;;;;;;;;0;;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Única;Faixa contínua;;
2019-04-08;23:43:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;SEMÁFORO 310;AV MARECHAL MASCARENHAS DE MORAES;;SEMÁFORO 310;IMBIRIBEIRA;;CIDADE;COLISÃO TRASEIRA;DUAS MOTOS DA ROCAM;;2;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;;Dupla;Canteiro central;;
2019-04-09;07:10:00;SEM VÍTIMA;FINALIZADA;IPSEP;RUA HELIO BRANDAO;6;;SOB O SEMÁFORO Nº 293;RUA HELIO BRANDAO;6;SOB O SEMÁFORO Nº 293;IPSEP;293;CIDADE;ABALROAMENTO LONGITUDINAL;MOTO E AUTO;1;1;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;40 km/h;Única;Não existe;;
2019-04-09;07:26:00;SEM VÍTIMA;FINALIZADA;ILHA DO RETIRO;EST DOS REMEDIOS;1918;RUA DONA MARIA VIEIRA;L.A FITNESS;EST DOS REMEDIOS;1918;L.A FITNESS;ILHA DO RETIRO;;CIDADE;ABALROAMENTO TRANSVERSAL;DOIS AUTOS;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Placas Pare;;Única;Faixa seccionada;;
2019-04-09;07:41:00;SEM VÍTIMA;FINALIZADA;CAMPO GRANDE;AV GOVERNADOR AGAMENON MAGALHAES;;;;AV GOVERNADOR AGAMENON MAGALHAES;;;CAMPO GRANDE;49;SUBURBIO;COLISÃO TRASEIRA;DOIS AUTOS;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Ilegível;Seca;Mal conservada;Não existe;Outras;60 km/h;Dupla;Faixa seccionada;;
2019-04-09;08:29:00;SEM VÍTIMA;FINALIZADA;PINA;RUA PROFESSOR JOSUE DE CASTRO;;;SAÍDA DA VIA MANGUE;RUA PROFESSOR JOSUE DE CASTRO;;SAÍDA DA VIA MANGUE;PINA;;CIDADE;COLISÃO TRASEIRA;QUATRO AUTOS E UM CAMINHAO;4;;;;;;1;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa contínua;;
2019-04-09;08:40:00;SEM VÍTIMA;CANCELADA;CAMPO GRANDE;EST DE BELEM;1349;RUA SAO CAETANO;PROX A IGREJA DE BELEM;EST DE BELEM;1349;PROX A IGREJA DE BELEM;CAMPO GRANDE;;;COLISÃO;COLISÃO SEM VITIMAS;1;;;;;;1;;;0;;;;;;;;;;;;;;
2019-04-09;08:42:00;COM VÍTIMA;FINALIZADA;ROSARINHO;RUA DES MARTINS PEREIRA;359;;ESQ COM O BANCO ITAU;RUA DES MARTINS PEREIRA;359;ESQ COM O BANCO ITAU;ROSARINHO;;;COLISÃO;MOTO E AUTO;1;1;;;;;;;;1;;;;;;;;;;;;;;
2019-04-09;08:51:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE;6020;;;AV NORTE;6020;;CASA AMARELA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;;;;;;1;1;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Canteiro central;;
2019-04-09;09:14:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA JOAO LIRA;143;RUA DA SAUDADE;PROX AO PARQUE TREZE DE MAIO;RUA JOAO LIRA;143;PROX AO PARQUE TREZE DE MAIO;SANTO AMARO;308;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Cruzamento;Bom;Com defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Única;Não existe;;
2019-04-09;09:24:00;SEM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA MARQUES DO PARANA;;RUA DR FERNANDO ALLAIN;;RUA MARQUES DO PARANA;;;ESPINHEIRO;;CIDADE;ABALROAMENTO TRANSVERSAL;DOIS AUTOS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;30 km/h;Dupla;Não existe;;
2019-04-09;09:57:00;SEM VÍTIMA;FINALIZADA;SÃO JOSÉ;AV ENGENHEIRO JOSE ESTELITA;;;NA SUBIDA DO VIADUTO DAS CINCO PONTAS;AV ENGENHEIRO JOSE ESTELITA;;NA SUBIDA DO VIADUTO DAS CINCO PONTAS;SÃO JOSÉ;;CIDADE;COLISÃO TRASEIRA;TRES AUTOS;3;;;;;;;;;0;;Viaduto;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Canteiro central;;
2019-04-09;09:59:00;SEM VÍTIMA;CANCELADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EMMFRENTE A FLORART;AV MARECHAL MASCARENHAS DE MORAES;;EMMFRENTE A FLORART;IMBIRIBEIRA;;AFOGADOS;COLISÃO;COLISÃO;0;;;;;;;;;0;;;;;;;;;;;;;;
2019-04-09;10:07:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA XAVANTES;150;RUA OSCAR DE BARROS;EM FRENTE A CLINICA CUNSULTA MEDICA OFTALMOLOGICA;RUA XAVANTES;150;EM FRENTE A CLINICA CUNSULTA MEDICA OFTALMOLOGICA;CASA AMARELA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO ENTRE AUTOMÓVEL E MOTOCICLETA;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;Dupla;Não existe;;
2019-04-09;11:44:00;SEM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;3942;;EM FRENTE AO WALMART;AV CAXANGA;3942;EM FRENTE AO WALMART;IPUTINGA;;SUBURBIO;COLISÃO TRASEIRA;COLISÃO SEM VITIMAS;1;1;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Canteiro central;;
2019-04-09;11:47:00;SEM VÍTIMA;FINALIZADA;CORDEIRO;AV GENERAL SAN MARTIN;357;RUA ALFREDO BECKER;EM FRENTE AO IMÓVEL DE Nº 357;AV GENERAL SAN MARTIN;357;EM FRENTE AO IMÓVEL DE Nº 357;CORDEIRO;;SUBURBIO;ABALROAMENTO TRANSVERSAL;DOIS AUTOS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa seccionada;;
2019-04-09;12:10:00;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA DA SOLEDADE;249;;EM FRENTE AO POSTO DE ATENDIMENTO DO VEM GRANDE RECIFE.;RUA DA SOLEDADE;249;EM FRENTE AO POSTO DE ATENDIMENTO DO VEM GRANDE RECIFE.;BOA VISTA;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO ENTRE AUTOMÓVEL E MOTOCICLETA;1;;1;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa seccionada;;
2019-04-09;12:10:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;4631;;SANPARK LADO OPOSTO;AV MARECHAL MASCARENHAS DE MORAES;4631;SANPARK LADO OPOSTO;IMBIRIBEIRA;471;CIDADE;COLISÃO TRASEIRA;COLISÃO ENVOLVENDO DOIS AUTOS SEM VÍTIMAS;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;Dupla;Canteiro central;;
2019-04-09;12:27:00;SEM VÍTIMA;CANCELADA;ESPINHEIRO;RUA DO ESPINHEIRO;71;;EM FRENTE A CLINICA UFTE;RUA DO ESPINHEIRO;71;EM FRENTE A CLINICA UFTE;ESPINHEIRO;;SUBURBIO;COLISÃO;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-04-09;13:36:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;;RUA DES JOAO PAES;;RUA VISCONDE DE JEQUITINHONHA;;;BOA VIAGEM;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISAO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;40 km/h;;;;
2019-04-09;13:49:00;COM VÍTIMA;FINALIZADA;ÁGUA FRIA;EST VELHA DE AGUA FRIA;1413;;EM FRENTE AO Nº 1413;EST VELHA DE AGUA FRIA;1413;EM FRENTE AO Nº 1413;ÁGUA FRIA;;CIDADE;ABALROAMENTO TRANSVERSAL;COLISAO ENTRE AUTO E MOTO COM UMA VITIMA;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
2019-04-09;14:10:00;SEM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV NORTE;;;NA FRENTE DA PRAÇA DA PICANHA;AV NORTE;;NA FRENTE DA PRAÇA DA PICANHA;ENCRUZILHADA;56;CIDADE;COLISÃO TRASEIRA;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Canteiro central;;
2019-04-09;14:11:00;COM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;;AV PROFESSOR JOSE DOS ANJOS;POSTO BR;AV BEBERIBE;;POSTO BR;ARRUDA;131;CIDADE;COLISÃO TRASEIRA;COLISÃO SEM VITIMAS;2;;;;;;1;;;;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa contínua;;
2019-04-09;15:28:00;SEM VÍTIMA;CANCELADA;MADALENA;AV JOSE GONCALVES DE MEDEIROS;997;;PROX AO BOMPREÇO DA BENFICA;AV JOSE GONCALVES DE MEDEIROS;997;PROX AO BOMPREÇO DA BENFICA;MADALENA;;;COLISÃO;COLISAO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-04-09;15:30:00;SEM VÍTIMA;FINALIZADA;IBURA;AV DOIS RIOS;;LAD DA COHAB;GIRO JATO;AV DOIS RIOS;;GIRO JATO;IBURA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMA;1;;;;;1;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Mal conservada;Não existe;Outras;;Dupla;Faixa contínua;;
2019-04-09;15:46:00;SEM VÍTIMA;FINALIZADA;JIQUIÁ;RUA SAO MIGUEL;;;;RUA SAO MIGUEL;;;JIQUIÁ;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2019-04-09;15:52:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA BUARQUE DE MACEDO;;;EM FRENTE AO Nº 37;RUA BUARQUE DE MACEDO;;EM FRENTE AO Nº 37;SANTO AMARO;;SUBURBIO;CHOQUE VEÍCULO PARADO;COLISÃOS EM VITIMA;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2019-04-09;15:57:00;COM VÍTIMA;FINALIZADA;MUSTARDINHA;AV MANOEL GONCALVES DA LUZ;763;;;AV MANOEL GONCALVES DA LUZ;763;;MUSTARDINHA;;SUBURBIO;ATROPELAMENTO;ATROPELAMENTO ENTRE MOTO E PEDESTRE.;1;;;;1;;;;;1;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa seccionada;;
2019-04-09;16:01:00;SEM VÍTIMA;FINALIZADA;CORDEIRO;AV CAXANGA;1275;;EM FRENTE AO BANCO BRADESCO;AV CAXANGA;1275;EM FRENTE AO BANCO BRADESCO;CORDEIRO;;CIDADE;COLISÃO TRASEIRA;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Canteiro central;;
2019-04-09;16:10:00;SEM VÍTIMA;FINALIZADA;BOMBA DO HEMETÉRIO;RUA PADRE OLIVEIRA;237;;;RUA PADRE OLIVEIRA;237;;BOMBA DO HEMETÉRIO;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Não existe;;
2019-04-09;16:33:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA JOSE HIPOLITO CARDOSO;;;PROX. AO CLUBE DAS ÁGUIAS. ANTIGA DELEGACIA DE SETÚBAL.;RUA JOSE HIPOLITO CARDOSO;;PROX. AO CLUBE DAS ÁGUIAS. ANTIGA DELEGACIA DE SETÚBAL.;BOA VIAGEM;;;COLISÃO FRONTAL;COLISÃO ENTRE AUTOMÓVEL E MOTOCICLETA;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2019-04-09;16:57:00;COM VÍTIMA;FINALIZADA;CAJUEIRO;RUA DR ALBERTO WANDERLEY;418;AV SEBASTIAO SALAZAR;ESQUINA DO BAR DA FAVA;RUA DR ALBERTO WANDERLEY;418;ESQUINA DO BAR DA FAVA;CAJUEIRO;;CIDADE;COLISÃO COM CICLISTA;COLISÃO ENTRE AUTOMÓVEL E BICICLETA.;1;;;1;;;;;;1;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Não existe;;
2019-04-09;17:04:00;SEM VÍTIMA;FINALIZADA;PINA;AV HERCULANO BANDEIRA;742;;E/F A CAIXA ECONOMICA;AV HERCULANO BANDEIRA;742;E/F A CAIXA ECONOMICA;PINA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Única;Faixa seccionada;;
2019-04-09;17:20:00;COM VÍTIMA;FINALIZADA;AREIAS;AV CAPITAO GREGORIO DE CALDAS;;RUA DEPUTADO MANOEL PAES;AO LADO DO WALMART;AV CAPITAO GREGORIO DE CALDAS;;AO LADO DO WALMART;AREIAS;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO ENTRE AUTOMÓVEL E MOTOCICLETA;1;1;;;;;;;;1;;Esquina;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2019-04-09;17:20:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;RUA ANTONIO GOMES DE FREITAS;;RUA ESTADO DE ISRAEL;PRAÇA MANOEL BANDEIRA;RUA ANTONIO GOMES DE FREITAS;;PRAÇA MANOEL BANDEIRA;ILHA DO LEITE;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMA;1;;;;;1;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Única;Não existe;;
2019-04-09;17:21:00;SEM VÍTIMA;FINALIZADA;TORRE;RUA JOSE BONIFACIO;;RUA VISCONDE DE ITAPARICA;;RUA JOSE BONIFACIO;;;TORRE;;;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VÍTIMA;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2019-04-09;18:16:00;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;;LADO OPOSTO AO BANCO SAFRA;AV GOVERNADOR AGAMENON MAGALHAES;;LADO OPOSTO AO BANCO SAFRA;DERBY;69;;COLISÃO TRASEIRA;COLISÃO SEM VÍTIMAS, ENTRE 2 AUTOS.;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;;Seca;Perfeito estado;;Não há placas;60 km/h;Dupla;Canteiro central;;
2019-04-09;18:16:00;SEM VÍTIMA;CANCELADA;SANTO AMARO;AV CRUZ CABUGA;;;PRÓXIMO A VICE GOVERNADORIA;AV CRUZ CABUGA;;PRÓXIMO A VICE GOVERNADORIA;SANTO AMARO;;;COLISÃO;COLISÃO SEM VÍTIMAS, ENTRE 2 AUTOS.;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-04-09;18:24:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;VIADUTO INDEPENDÊNCIA;AV GOVERNADOR AGAMENON MAGALHAES;;VIADUTO INDEPENDÊNCIA;SANTO AMARO;;;COLISÃO TRASEIRA;TRES AUTOS;3;;;;;;;;;0;;Viaduto;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa contínua;Canteiro central;
2019-04-09;18:51:00;SEM VÍTIMA;CANCELADA;AREIAS;AV DR JOSE RUFINO;548;;APÓS O VIADUTO DE ESTANCIA, SNT AFOGADOS / PRÓX A IGREJA SANTA LUZIA;AV DR JOSE RUFINO;548;APÓS O VIADUTO DE ESTANCIA, SNT AFOGADOS / PRÓX A IGREJA SANTA LUZIA;AREIAS;;;COLISÃO;ENTRE ONIBUS E AUTO PASSEIO. S/V;1;;;;;1;;;;0;;;;;;;;;;;;;;
